id	antibody	specie	treatment	control_id	cell_id	experiment_type	tf_uniprot_id	algn_id	peaks_id	geo_gsm	geo_gse	encode
EXP101723	anti-RING1B	Homo sapiens	Genotype: control	EXP101715	8667	normal	Q99496	ALIGNS107713	PEAKS083642	GSE215434	GSM6637025	NULL
EXP101724	anti-RYBP	Homo sapiens	Genotype: control	EXP101714	8667	normal	Q8N488	ALIGNS107714	PEAKS083643	GSE215434	GSM6637026	NULL
EXP101725	anti-RYBP	Homo sapiens	Genotype: control	EXP101715	8667	normal	Q8N488	ALIGNS107715	PEAKS083644	GSE215434	GSM6637027	NULL
EXP101726	anti-SUZ12	Homo sapiens	Genotype: control	EXP101714	8667	normal	Q15022	ALIGNS107716	PEAKS083645	GSE215434	GSM6637028	NULL
EXP101727	anti-SUZ12	Homo sapiens	Genotype: control	EXP101715	8667	normal	Q15022	ALIGNS107717	PEAKS083646	GSE215434	GSM6637029	NULL
EXP101728	anti-PRDM1	Homo sapiens	Genotype: FOXA knockdown	EXP101716	8667	normal	O75626	ALIGNS107718	PEAKS083647	GSE215434	GSM6637034	NULL
EXP101729	anti-PRDM1	Homo sapiens	Genotype: FOXA knockdown	EXP101717	8667	normal	O75626	ALIGNS107719	PEAKS083648	GSE215434	GSM6637035	NULL
EXP101730	anti-RING1B	Homo sapiens	Genotype: FOXA knockdown	EXP101716	8667	normal	Q99496	ALIGNS107720	PEAKS083649	GSE215434	GSM6637036	NULL
EXP101731	anti-RING1B	Homo sapiens	Genotype: FOXA knockdown	EXP101717	8667	normal	Q99496	ALIGNS107721	PEAKS083650	GSE215434	GSM6637037	NULL
EXP101732	anti-RYBP	Homo sapiens	Genotype: FOXA knockdown	EXP101716	8667	normal	Q8N488	ALIGNS107722	PEAKS083651	GSE215434	GSM6637038	NULL
EXP101733	anti-RYBP	Homo sapiens	Genotype: FOXA knockdown	EXP101717	8667	normal	Q8N488	ALIGNS107723	PEAKS083652	GSE215434	GSM6637039	NULL
EXP101734	anti-SUZ12	Homo sapiens	Genotype: FOXA knockdown	EXP101716	8667	normal	Q15022	ALIGNS107724	PEAKS083653	GSE215434	GSM6637040	NULL
EXP101735	anti-SUZ12	Homo sapiens	Genotype: FOXA knockdown	EXP101717	8667	normal	Q15022	ALIGNS107725	PEAKS083654	GSE215434	GSM6637041	NULL
EXP101736	anti-PRDM14	Homo sapiens	Genotype: control	EXP101718	8665	normal	Q9GZV8	ALIGNS107726	PEAKS083655	GSE215434	GSM6637046	NULL
EXP101737	anti-PRDM14	Homo sapiens	Genotype: control	EXP101719	8665	normal	Q9GZV8	ALIGNS107727	PEAKS083656	GSE215434	GSM6637047	NULL
EXP101738	anti-RING1B	Homo sapiens	Genotype: control	EXP101718	8665	normal	Q99496	ALIGNS107728	PEAKS083657	GSE215434	GSM6637048	NULL
EXP101739	anti-RING1B	Homo sapiens	Genotype: control	EXP101719	8665	normal	Q99496	ALIGNS107729	PEAKS083658	GSE215434	GSM6637049	NULL
EXP101740	anti-RYBP	Homo sapiens	Genotype: control	EXP101718	8665	normal	Q8N488	ALIGNS107730	PEAKS083659	GSE215434	GSM6637050	NULL
EXP101741	anti-RYBP	Homo sapiens	Genotype: control	EXP101719	8665	normal	Q8N488	ALIGNS107731	PEAKS083660	GSE215434	GSM6637051	NULL
EXP101742	anti-SUZ12	Homo sapiens	Genotype: control	EXP101718	8665	normal	Q15022	ALIGNS107732	PEAKS083661	GSE215434	GSM6637052	NULL
EXP101743	anti-SUZ12	Homo sapiens	Genotype: control	EXP101719	8665	normal	Q15022	ALIGNS107733	PEAKS083662	GSE215434	GSM6637053	NULL
EXP101744	anti-PRDM14	Homo sapiens	Genotype: OCT4 knockdown	NULL	8665	normal	Q9GZV8	ALIGNS107734	PEAKS083663	GSE215434	GSM6637056	NULL
EXP101745	anti-PRDM14	Homo sapiens	Genotype: OCT4 knockdown	NULL	8665	normal	Q9GZV8	ALIGNS107735	PEAKS083664	GSE215434	GSM6637057	NULL
EXP101746	anti-RING1B	Homo sapiens	Genotype: OCT4 knockdown	NULL	8665	normal	Q99496	ALIGNS107736	PEAKS083665	GSE215434	GSM6637058	NULL
EXP101747	anti-RING1B	Homo sapiens	Genotype: OCT4 knockdown	NULL	8665	normal	Q99496	ALIGNS107737	PEAKS083666	GSE215434	GSM6637059	NULL
EXP101748	anti-RYBP	Homo sapiens	Genotype: OCT4 knockdown	NULL	8665	normal	Q8N488	ALIGNS107738	PEAKS083667	GSE215434	GSM6637060	NULL
EXP101749	anti-RYBP	Homo sapiens	Genotype: OCT4 knockdown	NULL	8665	normal	Q8N488	ALIGNS107739	PEAKS083668	GSE215434	GSM6637061	NULL
EXP101750	anti-SUZ12	Homo sapiens	Genotype: OCT4 knockdown	NULL	8665	normal	Q15022	ALIGNS107740	PEAKS083669	GSE215434	GSM6637062	NULL
EXP101751	anti-SUZ12	Homo sapiens	Genotype: OCT4 knockdown	NULL	8665	normal	Q15022	ALIGNS107741	PEAKS083670	GSE215434	GSM6637063	NULL
EXP101752	anti-PRDM1	Homo sapiens	Genotype: control	NULL	8666	normal	O75626	ALIGNS107742	PEAKS083671	GSE215434	GSM6637070	NULL
EXP101753	anti-PRDM1	Homo sapiens	Genotype: control	NULL	8666	normal	O75626	ALIGNS107743	PEAKS083672	GSE215434	GSM6637071	NULL
EXP101754	anti-RING1B	Homo sapiens	Genotype: control	NULL	8666	normal	Q99496	ALIGNS107744	PEAKS083673	GSE215434	GSM6637072	NULL
EXP101755	anti-RING1B	Homo sapiens	Genotype: control	NULL	8666	normal	Q99496	ALIGNS107745	PEAKS083674	GSE215434	GSM6637073	NULL
EXP101756	anti-RYBP	Homo sapiens	Genotype: control	NULL	8666	normal	Q8N488	ALIGNS107746	PEAKS083675	GSE215434	GSM6637074	NULL
EXP101757	anti-RYBP	Homo sapiens	Genotype: control	NULL	8666	normal	Q8N488	ALIGNS107747	PEAKS083676	GSE215434	GSM6637075	NULL
EXP101758	anti-SUZ12	Homo sapiens	Genotype: control	NULL	8666	normal	Q15022	ALIGNS107748	PEAKS083677	GSE215434	GSM6637076	NULL
EXP101759	anti-SUZ12	Homo sapiens	Genotype: control	NULL	8666	normal	Q15022	ALIGNS107749	PEAKS083678	GSE215434	GSM6637077	NULL
EXP101760	anti-PRDM1	Homo sapiens	Genotype: FOXA knockdown	NULL	8666	normal	O75626	ALIGNS107750	PEAKS083679	GSE215434	GSM6637078	NULL
EXP101761	anti-PRDM1	Homo sapiens	Genotype: FOXA knockdown	NULL	8666	normal	O75626	ALIGNS107751	PEAKS083680	GSE215434	GSM6637079	NULL
EXP101762	anti-RING1B	Homo sapiens	Genotype: FOXA knockdown	NULL	8666	normal	Q99496	ALIGNS107752	PEAKS083681	GSE215434	GSM6637080	NULL
EXP101763	anti-RING1B	Homo sapiens	Genotype: FOXA knockdown	NULL	8666	normal	Q99496	ALIGNS107753	PEAKS083682	GSE215434	GSM6637081	NULL
EXP101764	anti-RYBP	Homo sapiens	Genotype: FOXA knockdown	NULL	8666	normal	Q8N488	ALIGNS107754	PEAKS083683	GSE215434	GSM6637082	NULL
EXP101765	anti-RYBP	Homo sapiens	Genotype: FOXA knockdown	NULL	8666	normal	Q8N488	ALIGNS107755	PEAKS083684	GSE215434	GSM6637083	NULL
EXP101766	anti-SUZ12	Homo sapiens	Genotype: FOXA knockdown	NULL	8666	normal	Q15022	ALIGNS107756	PEAKS083685	GSE215434	GSM6637084	NULL
EXP101767	anti-SUZ12	Homo sapiens	Genotype: FOXA knockdown	NULL	8666	normal	Q15022	ALIGNS107757	PEAKS083686	GSE215434	GSM6637085	NULL
EXP103611	anti-GATA1 (Abcam, Ab11852, lot GR3382198-7)	Homo sapiens	Time of differentiation: Day 11; Genotype: wildtype	EXP103609	8774	normal	P15976	ALIGNS109601	PEAKS084727	GSE216195	GSM6661432;GSM6661430	NULL
EXP103612	anti-GATA1 (Abcam, Ab11852, lot GR3382198-7)	Homo sapiens	Time of differentiation: Day 11; Genotype: Let-7 knockdown	EXP103610	8774	normal	P15976	ALIGNS109602	PEAKS084728	GSE216195	GSM6661433;GSM6661431	NULL
EXP103613	anti-HIC2 (Proteintech, 22788-1-AP)	Homo sapiens	Time of differentiation: Day 11; Genotype: wildtype	EXP103609	8774	normal	Q96JB3	ALIGNS109603	PEAKS084729	GSE216195	GSM6661436;GSM6661434	NULL
EXP103614	anti-HIC2 (Proteintech, 22788-1-AP)	Homo sapiens	Time of differentiation: Day 11; Genotype: Let-7 knockdown	EXP103610	8774	normal	Q96JB3	ALIGNS109604	PEAKS084730	GSE216195	GSM6661437;GSM6661435	NULL
EXP101780	anti-VGLL1 (Proteintech, 10124-2-AP)	Homo sapiens	Cell type: resistant to fulvestrant; Genotype: wildtype	EXP101778	113	normal	Q99990	ALIGNS107770	PEAKS083695	GSE216525	GSM6675694;GSM6675695;GSM6675696	NULL
EXP101781	anti-TEAD4 (Abcam, ab58310)	Homo sapiens	Genotype: wildtype	EXP101778	113	normal	Q15561	ALIGNS107771	PEAKS083696	GSE216525	GSM6675697;GSM6675698	NULL
EXP101782	anti-TEAD4 (Abcam, ab58310)	Homo sapiens	Genotype: wildtype	EXP101779	113	normal	Q15561	ALIGNS107772	PEAKS083697	GSE216525	GSM6675699;GSM6675700	NULL
EXP101785	anti-p53 (Santa Cruz Biotechnology, sc-126)	Homo sapiens	Genotype: wildtype	EXP101783	8668	normal	P04637	ALIGNS107775	PEAKS083698	GSE218182	GSM6736159	NULL
EXP101786	anti-p53 (Santa Cruz Biotechnology, sc-126)	Homo sapiens	Treatment: treated with 300 nM of idasanutlin for 6 hrs; Compound: idasanutlin; Time point: 6 hrs; Genotype: wildtype	EXP101784	8668	normal	P04637	ALIGNS107776	PEAKS083699	GSE218182	GSM6736160	NULL
EXP101821	anti-CTCF (MIllipore, 07-729)	Homo sapiens		EXP101795	2726	normal	P49711	ALIGNS107811	PEAKS083704	GSE218674	GSM6754596	NULL
EXP101822	anti-CTCF (MIllipore, 07-729)	Homo sapiens		EXP101796	2726	normal	P49711	ALIGNS107812	PEAKS083705	GSE218674	GSM6754599	NULL
EXP101823	anti-CTCF (MIllipore, 07-729)	Homo sapiens		EXP101799	2726	normal	P49711	ALIGNS107813	PEAKS083706	GSE218674	GSM6754604	NULL
EXP101824	anti-CTCF (MIllipore, 07-729)	Homo sapiens		EXP101800	2726	normal	P49711	ALIGNS107814	PEAKS083707	GSE218674	GSM6754608	NULL
EXP101825	anti-CTCF (MIllipore, 07-729)	Homo sapiens		EXP101803	2726	normal	P49711	ALIGNS107815	PEAKS083708	GSE218674	GSM6754615	NULL
EXP101826	anti-CTCF (MIllipore, 07-729)	Homo sapiens		EXP101808	8656	normal	P49711	ALIGNS107816	PEAKS083709	GSE218674	GSM6754626	NULL
EXP101827	anti-CTCF (MIllipore, 07-729)	Homo sapiens		EXP101810	1143	normal	P49711	ALIGNS107817	PEAKS083710	GSE218674	GSM6754635	NULL
EXP101828	anti-CTCF (MIllipore, 07-729)	Homo sapiens		EXP101812	1143	normal	P49711	ALIGNS107818	PEAKS083711	GSE218674	GSM6754636	NULL
EXP101829	anti-CTCF (MIllipore, 07-729)	Homo sapiens		EXP101813	1143	normal	P49711	ALIGNS107819	PEAKS083712	GSE218674	GSM6754637	NULL
EXP101830	anti-CTCF (MIllipore, 07-729)	Homo sapiens		EXP101814	1143	normal	P49711	ALIGNS107820	PEAKS083713	GSE218674	GSM6754638	NULL
EXP101831	anti-CTCF (MIllipore, 07-729)	Homo sapiens		EXP101815	1143	normal	P49711	ALIGNS107821	PEAKS083714	GSE218674	GSM6754639	NULL
EXP101832	anti-CTCF (MIllipore, 07-729)	Homo sapiens		EXP101816	1143	normal	P49711	ALIGNS107822	PEAKS083715	GSE218674	GSM6754645	NULL
EXP101833	anti-CTCF (MIllipore, 07-729)	Homo sapiens		EXP101817	2726	normal	P49711	ALIGNS107823	PEAKS083716	GSE218674	GSM6754647	NULL
EXP101834	anti-Flag (Cell Signaling Technology, 147935)	Homo sapiens	Genotype: ZFX knockout, ZNF711 knockout	NULL	10	normal	P17010	ALIGNS107824	PEAKS083717	GSE218689	GSM6754886	NULL
EXP101835	anti-Flag (Cell Signaling Technology, 147935)	Homo sapiens	Genotype: ZFX knockout, ZNF711 knockout	NULL	10	normal	P17010	ALIGNS107825	PEAKS083718	GSE218689	GSM6754887	NULL
EXP101836	anti-Flag (Cell Signaling Technology, 147935) ZFX	Homo sapiens	Genotype: ZFX knockout, ZNF711 knockout	NULL	10	normal	P17010	ALIGNS107826	PEAKS083719	GSE218689	GSM6754880;GSM6754881	NULL
EXP101837	anti-Flag (Cell Signaling Technology, 147935)	Homo sapiens	Genotype: ZFX knockout, ZNF711 knockout	NULL	10	normal	P17010	ALIGNS107827	PEAKS083720	GSE218689	GSM6754882;GSM6754883	NULL
EXP101838	anti-Flag (Cell Signaling Technology, 147935)	Homo sapiens	Genotype: ZFX knockout, ZNF711 knockout	NULL	10	normal	P17010	ALIGNS107828	PEAKS083721	GSE218689	GSM6754884;GSM6754885	NULL
EXP101839	anti-BRD4 (Cell Signaling Technology, 13440)	Homo sapiens		NULL	2301	normal	O60885	ALIGNS107829	PEAKS083722	GSE219192	GSM6775355	NULL
EXP101840	anti-BRD4 (Cell Signaling Technology, 13440)	Homo sapiens	Treatment: treated with JQ1; Compound: BRD4 bromodomain inhibitor (JQ1)	NULL	2301	normal	O60885	ALIGNS107830	PEAKS083723	GSE219192	GSM6775356	NULL
EXP101841	anti-HP1 (Cell Signaling Technology, 2616)	Homo sapiens	Treatment: treated with DMSO for 24 hrs; Genotype: wildtype; Compound: Dimethylsulfoxide (DMSO); Time point: 24 hrs	NULL	980	normal	P45973	ALIGNS107831	PEAKS083724	GSE219199	GSM8036932	NULL
EXP101842	anti-HP1 (Cell Signaling Technology, 2616)	Homo sapiens	Treatment: treated with PFI-90 for 24 hrs; Genotype: wildtype; Time point: 24 hrs; Compound: PFI-90	NULL	980	normal	P45973	ALIGNS107832	PEAKS083725	GSE219199	GSM8036933	NULL
EXP101843	anti-KDM3B (Cell Signaling Technology, 3100)	Homo sapiens	Treatment: treated with DMSO for 24 hrs; Genotype: wildtype; Compound: Dimethylsulfoxide (DMSO); Time point: 24 hrs	NULL	980	normal	Q7LBC6	ALIGNS107833	PEAKS083726	GSE219199	GSM8036934	NULL
EXP101844	anti-KDM3B (Cell Signaling Technology, 3100)	Homo sapiens	Treatment: treated with PFI-90 for 24 hrs; Genotype: wildtype; Time point: 24 hrs; Compound: PFI-90	NULL	980	normal	Q7LBC6	ALIGNS107834	PEAKS083727	GSE219199	GSM8036935	NULL
EXP101846	anti-CREB1 (Cell Signaling technology, 9197)	Homo sapiens		EXP101845	59	normal	P16220	ALIGNS107836	PEAKS083728	GSE220708	GSM6810966	NULL
EXP101849	anti-53BP1 (Novus, NB100-304)	Homo sapiens	Treatment: treated with 4-OHT; Genotype: wildtype; Compound: 4-hydroxytamoxifen (4-OHT)	EXP101847	417	normal	Q12888	ALIGNS107839	PEAKS083729	GSE221266	GSM6857440	NULL
EXP101850	anti-SMC3 (Millipore, MABE1073)	Homo sapiens	Treatment: treated with 4-OHT; Genotype: wildtype; Compound: 4-hydroxytamoxifen (4-OHT)	EXP101847	417	normal	Q9UQE7	ALIGNS107840	PEAKS083730	GSE221266	GSM6857441	NULL
EXP101851	anti-53BP1 (Novus, NB100-304)	Homo sapiens	Treatment: treated with 4-OHT; Genotype: ESCO2 knockdown; Compound: 4-hydroxytamoxifen (4-OHT)	EXP101848	417	normal	Q12888	ALIGNS107841	PEAKS083731	GSE221266	GSM6857444	NULL
EXP101852	anti-SMC3 (Millipore, MABE1073)	Homo sapiens	Treatment: treated with 4-OHT; Genotype: ESCO2 knockdown; Compound: 4-hydroxytamoxifen (4-OHT)	EXP101848	417	normal	Q9UQE7	ALIGNS107842	PEAKS083732	GSE221266	GSM6857445	NULL
EXP101853	anti-MEF2C (Abcam, ab211493)	Homo sapiens	Genotype: Control	NULL	8672	normal	Q06413	ALIGNS107843	PEAKS083733	GSE222083	GSM6914677;GSM6914676	NULL
EXP101854	anti-MEF2C (Abcam, ab211493)	Homo sapiens	Genotype: MEF2C knockdown	NULL	8672	normal	Q06413	ALIGNS107844	PEAKS083734	GSE222083	GSM6914679;GSM6914678	NULL
EXP101855	Rabbit polyconal Anti-Histone H3.3 antibody (Millipore 09-838)	Homo sapiens		NULL	5027	normal	P84022	ALIGNS107845	PEAKS083735	GSE222312	GSM6919681	NULL
EXP101856	Rabbit polyconal Anti-Histone H3.3 antibody (Millipore 09-838)	Homo sapiens		NULL	5027	normal	P84022	ALIGNS107846	PEAKS083736	GSE222312	GSM6919682	NULL
EXP101857	Rabbit polyconal Anti-Histone H3.3 antibody (Millipore 09-838)	Homo sapiens		NULL	5027	normal	P84022	ALIGNS107847	PEAKS083737	GSE222312	GSM6919683	NULL
EXP101858	Rabbit polyconal Anti-Histone H3.3 antibody (Millipore 09-838)	Homo sapiens		NULL	5027	normal	P84022	ALIGNS107848	PEAKS083738	GSE222312	GSM6919684	NULL
EXP101859	Rabbit monoclonal Anti-LSD2 antibody (Abcam  ab193080)	Homo sapiens		NULL	5027	normal	Q8NB78	ALIGNS107849	PEAKS083739	GSE222312	GSM6919701	NULL
EXP101860	Rabbit monoclonal Anti-LSD2 antibody (Abcam  ab193080)	Homo sapiens		NULL	5027	normal	Q8NB78	ALIGNS107850	PEAKS083740	GSE222312	GSM6919702	NULL
EXP101861	Mouse moniclonal Anti-SETD2 antibody (CST #23486)	Homo sapiens		NULL	5027	normal	Q86V15	ALIGNS107851	PEAKS083741	GSE222312	GSM6919703	NULL
EXP101862	Mouse moniclonal Anti-SETD2 antibody (CST #23486)	Homo sapiens		NULL	5027	normal	Q86V15	ALIGNS107852	PEAKS083742	GSE222312	GSM6919704	NULL
EXP101863	Mouse moniclonal Anti-RING1B antibody (MBL D139-3)	Homo sapiens		NULL	5027	normal	P11226	ALIGNS107853	PEAKS083743	GSE222312	GSM6919713	NULL
EXP101864	Mouse moniclonal Anti-RING1B antibody (MBL D139-3)	Homo sapiens		NULL	5027	normal	P11226	ALIGNS107854	PEAKS083744	GSE222312	GSM6919714	NULL
EXP101865	Mouse moniclonal Anti-RING1B antibody (MBL D139-3)	Homo sapiens		NULL	5027	normal	P11226	ALIGNS107855	PEAKS083745	GSE222312	GSM6919715	NULL
EXP101866	Mouse moniclonal Anti-RING1B antibody (MBL D139-3)	Homo sapiens		NULL	5027	normal	P11226	ALIGNS107856	PEAKS083746	GSE222312	GSM6919716	NULL
EXP101867	Mouse moniclonal Anti-RING1B antibody (MBL D139-3)	Homo sapiens		NULL	5027	normal	P11226	ALIGNS107857	PEAKS083747	GSE222312	GSM6919717	NULL
EXP101868	Mouse moniclonal Anti-RING1B antibody (MBL D139-3)	Homo sapiens		NULL	5027	normal	P11226	ALIGNS107858	PEAKS083748	GSE222312	GSM6919718	NULL
EXP101869	Mouse moniclonal Anti-RING1B antibody (MBL D139-3)	Homo sapiens		NULL	5027	normal	P11226	ALIGNS107859	PEAKS083749	GSE222312	GSM6919719	NULL
EXP101870	Mouse moniclonal Anti-RING1B antibody (MBL D139-3)	Homo sapiens		NULL	5027	normal	P11226	ALIGNS107860	PEAKS083750	GSE222312	GSM6919720	NULL
EXP101902	anti-MYC (Cell Signaling, 13987)	Homo sapiens	Treatment: treated with vehicle; Compound: vehicle	EXP101881	120	normal	P01106	ALIGNS107892	PEAKS083751	GSE224609	GSM7027319	NULL
EXP101903	anti-MYC (Cell Signaling, 13987)	Homo sapiens	Treatment: treated with vehicle; Compound: vehicle	EXP101882	120	normal	P01106	ALIGNS107893	PEAKS083752	GSE224609	GSM7027320	NULL
EXP101904	anti-MYC (Cell Signaling, 13987)	Homo sapiens	Treatment: treated with vehicle; Compound: vehicle	EXP101883	120	normal	P01106	ALIGNS107894	PEAKS083753	GSE224609	GSM7027321	NULL
EXP101905	anti-MYC (Cell Signaling, 13987)	Homo sapiens	Treatment: treated with 0,5uM of DEX for 2 hours; Compound: DEX; Time point: 2 hrs	EXP101884	120	normal	P01106	ALIGNS107895	PEAKS083754	GSE224609	GSM7027322	NULL
EXP101906	anti-MYC (Cell Signaling, 13987)	Homo sapiens	Treatment: treated with 0,5uM of DEX for 2 hours; Compound: DEX; Time point: 2 hrs	EXP101885	120	normal	P01106	ALIGNS107896	PEAKS083755	GSE224609	GSM7027323	NULL
EXP101907	anti-MYC (Cell Signaling, 13987)	Homo sapiens	Treatment: treated with 0,5uM of DEX for 2 hours; Compound: DEX; Time point: 2 hrs	EXP101886	120	normal	P01106	ALIGNS107897	PEAKS083756	GSE224609	GSM7027324	NULL
EXP101908	anti-MED1 (Bethyl Laboratories, A300-793A)	Homo sapiens	Treatment: treated with vehicle; Compound: vehicle	EXP101881	120	normal	O95243	ALIGNS107898	PEAKS083757	GSE224609	GSM7027325	NULL
EXP101909	anti-MED1 (Bethyl Laboratories, A300-793A)	Homo sapiens	Treatment: treated with vehicle; Compound: vehicle	EXP101882	120	normal	O95243	ALIGNS107899	PEAKS083758	GSE224609	GSM7027326	NULL
EXP101910	anti-MED1 (Bethyl Laboratories, A300-793A)	Homo sapiens	Treatment: treated with vehicle; Compound: vehicle	EXP101883	120	normal	O95243	ALIGNS107900	PEAKS083759	GSE224609	GSM7027327	NULL
EXP101911	anti-MED1 (Bethyl Laboratories, A300-793A)	Homo sapiens	Treatment: treated with 0,5uM of DEX for 2 hours; Compound: DEX; Time point: 2 hrs	EXP101884	120	normal	O95243	ALIGNS107901	PEAKS083760	GSE224609	GSM7027328	NULL
EXP101912	anti-MED1 (Bethyl Laboratories, A300-793A)	Homo sapiens	Treatment: treated with 0,5uM of DEX for 2 hours; Compound: DEX; Time point: 2 hrs	EXP101885	120	normal	O95243	ALIGNS107902	PEAKS083761	GSE224609	GSM7027329	NULL
EXP101913	anti-MED1 (Bethyl Laboratories, A300-793A)	Homo sapiens	Treatment: treated with 0,5uM of DEX for 2 hours; Compound: DEX; Time point: 2 hrs	EXP101886	120	normal	O95243	ALIGNS107903	PEAKS083762	GSE224609	GSM7027330	NULL
EXP101914	anti-GR (Cell Signaling, D6H2L)	Homo sapiens	Treatment: treated with vehicle; Compound: vehicle	EXP101881	120	normal	P04150	ALIGNS107904	PEAKS083763	GSE224609	GSM7027331	NULL
EXP101915	anti-GR (Cell Signaling, D6H2L)	Homo sapiens	Treatment: treated with vehicle; Compound: vehicle	EXP101882	120	normal	P04150	ALIGNS107905	PEAKS083764	GSE224609	GSM7027332	NULL
EXP101916	anti-GR (Cell Signaling, D6H2L)	Homo sapiens	Treatment: treated with vehicle; Compound: vehicle	EXP101883	120	normal	P04150	ALIGNS107906	PEAKS083765	GSE224609	GSM7027333	NULL
EXP101917	anti-GR (Cell Signaling, D6H2L)	Homo sapiens	Treatment: treated with 0,5uM of DEX for 2 hours; Compound: DEX; Time point: 2 hrs	EXP101884	120	normal	P04150	ALIGNS107907	PEAKS083766	GSE224609	GSM7027334	NULL
EXP101918	anti-GR (Cell Signaling, D6H2L)	Homo sapiens	Treatment: treated with 0,5uM of DEX for 2 hours; Compound: DEX; Time point: 2 hrs	EXP101885	120	normal	P04150	ALIGNS107908	PEAKS083767	GSE224609	GSM7027335	NULL
EXP101919	anti-GR (Cell Signaling, D6H2L)	Homo sapiens	Treatment: treated with 0,5uM of DEX for 2 hours; Compound: DEX; Time point: 2 hrs	EXP101886	120	normal	P04150	ALIGNS107909	PEAKS083768	GSE224609	GSM7027336	NULL
EXP101920	anti-MYC (Cell Signaling, 13987)	Homo sapiens		EXP101871	120	normal	P01106	ALIGNS107910	PEAKS083769	GSE224609	GSM7027269;GSM7027268;GSM7027267	NULL
EXP101921	anti-MED1 (Bethyl Laboratories, A300-793A)	Homo sapiens		EXP101871	120	normal	O95243	ALIGNS107911	PEAKS083770	GSE224609	GSM7027272;GSM7027271;GSM7027270	NULL
EXP101922	anti-MYC (Cell Signaling, 13987)	Homo sapiens		EXP101872	2301	normal	P01106	ALIGNS107912	PEAKS083771	GSE224609	GSM7027276;GSM7027275;GSM7027274	NULL
EXP101923	anti-MED1 (Bethyl Laboratories, A300-793A)	Homo sapiens		EXP101872	2301	normal	O95243	ALIGNS107913	PEAKS083772	GSE224609	GSM7027277;GSM7027279;GSM7027278	NULL
EXP101924	anti-MYC (Cell Signaling, 13987)	Homo sapiens		EXP101873	113	normal	P01106	ALIGNS107914	PEAKS083773	GSE224609	GSM7027283;GSM7027282;GSM7027281	NULL
EXP101925	anti-MED1 (Bethyl Laboratories, A300-793A)	Homo sapiens		EXP101873	113	normal	O95243	ALIGNS107915	PEAKS083774	GSE224609	GSM7027286;GSM7027285;GSM7027284	NULL
EXP101926	anti-MYC (Cell Signaling, 13987)	Homo sapiens		EXP101874	111	normal	P01106	ALIGNS107916	PEAKS083775	GSE224609	GSM7027288;GSM7027289;GSM7027290	NULL
EXP101927	anti-MED1 (Bethyl Laboratories, A300-793A)	Homo sapiens		EXP101874	111	normal	O95243	ALIGNS107917	PEAKS083776	GSE224609	GSM7027291;GSM7027293;GSM7027292	NULL
EXP101928	anti-MYC (Cell Signaling, 13987)	Homo sapiens	Treatment: treated with vehicle; Compound: vehicle	EXP101875	120	normal	P01106	ALIGNS107918	PEAKS083777	GSE224609	GSM7027297;GSM7027296;GSM7027295	NULL
EXP101929	anti-MYC (Cell Signaling, 13987)	Homo sapiens	Treatment: treated with 40uM of KJ-PYR-9 for 3 hours; Time point: 3 hrs; Compound: KJ-PYR-9	EXP101876	120	normal	P01106	ALIGNS107919	PEAKS083778	GSE224609	GSM7027299;GSM7027298;GSM7027300	NULL
EXP101930	anti-MED1 (Bethyl Laboratories, A300-793A)	Homo sapiens	Treatment: treated with vehicle; Compound: vehicle	EXP101877	120	normal	O95243	ALIGNS107920	PEAKS083779	GSE224609	GSM7027303;GSM7027305;GSM7027304	NULL
EXP101931	anti-MED1 (Bethyl Laboratories, A300-793A)	Homo sapiens	Treatment: treated with 40uM of KJ-PYR-9 for 3 hours; Compound: KJ-PYR-9; Time point: 3 hrs	EXP101878	120	normal	O95243	ALIGNS107921	PEAKS083780	GSE224609	GSM7027307;GSM7027309;GSM7027308	NULL
EXP101932	anti-MED1 (Bethyl Laboratories, A300-793A)	Homo sapiens	Treatment: treated with vehicle; Compound: vehicle	EXP101879	113	normal	O95243	ALIGNS107922	PEAKS083781	GSE224609	GSM7027313;GSM7027312;GSM7027311	NULL
