id	title	cellosaurus_id	species	cell_ontology_id	exp_factor_ontology_id	uberon_id	source	source_id	cell_type_id	brenda_id	other_id
4546	15b (iPS-15b, Induced pluripotent stem cell)	CVCL_8990	Homo sapiens		EFO:0007102		cell line	CL:0000010			NULL
4545	myoepithelial cell of mammary gland		Homo sapiens				breast	UBERON:0000310	CL:0002324		NULL
4544	cardiovascular progenitor cell		Homo sapiens				stem cell	CL:0000034			NULL
4543	HUES48 (embryonic stem cell)	CVCL_B181	Homo sapiens		EFO:0007083		cell line	CL:0000010			NULL
4542	subcutaneous abdominal adipose tissue		Homo sapiens				adipose tissue	UBERON:0001013	UBERON:0014455		NULL
4541	placental basal plate		Homo sapiens				placenta	UBERON:0001987			NULL
4540	rectal smooth muscle tissue		Homo sapiens				colon	UBERON:0001155	UBERON:0018112		NULL
4539	aorta		Homo sapiens				heart	UBERON:0000948	UBERON:0000947		NULL
4538	cingulate gyrus		Homo sapiens				forebrain	UBERON:0001890	UBERON:0002967		NULL
4537	right cardiac atrium		Homo sapiens				heart	UBERON:0000948	UBERON:0002078		NULL
4536	angular gyrus		Homo sapiens				forebrain	UBERON:0001890	UBERON:0002686		NULL
4535	18c (iPS-18c, Induced pluripotent stem cell)	CVCL_8995	Homo sapiens		EFO:0007107		cell line	CL:0000010			NULL
4534	CD4-positive, alpha-beta memory T cell		Homo sapiens				immune system	UBERON:0002405	CL:0000897		NULL
4533	skeletal muscle satellite cell		Homo sapiens				muscular tissue	UBERON:0002385	CL:0000594		NULL
4532	germinal matrix		Homo sapiens				embryonic cell	CL:0002321			NULL
4531	amnion		Homo sapiens				amnion	UBERON:0000305	UBERON:0000305		NULL
4530	UTSW-ACC112(ACC112, Salivary gland adenoid cystic carcinoma)	CVCL_Y492	Homo sapiens		EFO:0007070		cell line	CL:0000010			NULL
4529	inflammation-experienced regulatory T-cells		Mus musculus				immune system	UBERON:0002405	CL:0000815		NULL
4528	18a (iPS-18a, induced pluripotent stem cell)	CVCL_8993	Homo sapiens		EFO:0007105		cell line	CL:0000010			NULL
4527	duodenal mucosa		Homo sapiens				duodenum	UBERON:0002114	UBERON:0000320		NULL
4526	mucosa of rectum		Homo sapiens				colon	UBERON:0001155	UBERON:0003346		NULL
4525	middle frontal area 46		Homo sapiens				cerebral cortex	UBERON:0000956	UBERON:0006483		NULL
4573	nucleus accumbens	NULL	Rattus norvegicus	NULL	NULL	UBERON:0001882	hypothalamus	UBERON:0001898	NULL	NULL	NULL
4574	pancreatic islets	NULL	Rattus norvegicus	NULL	NULL	UBERON:0000006	pancreas	UBERON:0001264	NULL	NULL	NULL
4575	primary Schwann cells	NULL	Rattus norvegicus	CL:0002573	NULL	NULL	nervous system	UBERON:0001016	NULL	NULL	NULL
4576	hippocampal neurons	NULL	Rattus norvegicus	CL:0000540	NULL	NULL	cerebral cortex	UBERON:0000956	NULL	NULL	NULL
4577	caput sperm	NULL	Rattus norvegicus	CL:0000019	NULL	NULL	reproductive organ	UBERON:0003133	NULL	NULL	NULL
4578	round spermatids	NULL	Rattus norvegicus	CL:0000018	NULL	NULL	reproductive organ	UBERON:0003133	NULL	NULL	NULL
4579	lateral rectus muscle	NULL	Danio rerio	NULL	NULL	UBERON:0001603	muscular tissue	UBERON:0002385	NULL	NULL	NULL
4580	blood	NULL	Danio rerio	NULL	NULL	UBERON:0000178	blood	UBERON:0000178	NULL	NULL	NULL
4581	heart epicardium	NULL	Danio rerio	NULL	NULL	UBERON:0002348	heart	UBERON:0000948	NULL	NULL	NULL
4582	logarithmic growing cells	NULL	Schizosaccharomyces pombe	NULL	NULL	UBERON:0000468	whole organism	UBERON:0000468	NULL	NULL	NULL
4583	exponentially-growing strain w303	NULL	Saccharomyces cerevisiae	NULL	NULL	UBERON:0000468	whole organism	UBERON:0000468	NULL	NULL	NULL
4584	patched strain w303	NULL	Saccharomyces cerevisiae	NULL	NULL	UBERON:0000468	whole organism	UBERON:0000468	NULL	NULL	NULL
4585	exponentially-growing cells	NULL	Schizosaccharomyces pombe	NULL	NULL	UBERON:0000468	whole organism	UBERON:0000468	NULL	NULL	NULL
4586	4 week old roots	NULL	Arabidopsis thaliana	NULL	NULL	NULL	root	BTO:0001188	NULL	BTO:0001188	NULL
4587	whole seedlings 5 days after germination	NULL	Arabidopsis thaliana	NULL	NULL	NULL	whole plant	BTO:0001461	NULL	BTO:0001228	NULL
4588	guard cell	NULL	Arabidopsis thaliana	NULL	NULL	NULL	leaf	BTO:0000713	NULL	BTO:0000544	NULL
4589	silique	NULL	Arabidopsis thaliana	NULL	NULL	NULL	flower	BTO:0000469	NULL	BTO:0001249	NULL
4590	endosperm	NULL	Arabidopsis thaliana	NULL	NULL	NULL	seed	BTO:0001226	NULL	BTO:0000390	NULL
4591	meiotic cells of strain VBD1421	NULL	Saccharomyces cerevisiae	NULL	NULL	UBERON:0000468	whole organism	UBERON:0000468	NULL	NULL	NULL
4592	meiotic cells of strain VBD1837	NULL	Saccharomyces cerevisiae	NULL	NULL	UBERON:0000468	whole organism	UBERON:0000468	NULL	NULL	NULL
4593	meiotic cells of strain VBD1841	NULL	Saccharomyces cerevisiae	NULL	NULL	UBERON:0000468	whole organism	UBERON:0000468	NULL	NULL	NULL
4594	meiotic cells of strain VBD2026	NULL	Saccharomyces cerevisiae	NULL	NULL	UBERON:0000468	whole organism	UBERON:0000468	NULL	NULL	NULL
4595	exponential growing culture of strain BY4741	NULL	Saccharomyces cerevisiae	NULL	NULL	UBERON:0000468	whole organism	UBERON:0000468	NULL	NULL	NULL
4596	strain YMS1539-5	NULL	Saccharomyces cerevisiae	NULL	NULL	UBERON:0000468	whole organism	UBERON:0000468	NULL	NULL	NULL
4597	strain YMS1540-9	NULL	Saccharomyces cerevisiae	NULL	NULL	UBERON:0000468	whole organism	UBERON:0000468	NULL	NULL	NULL
4598	strain YMS439-1	NULL	Saccharomyces cerevisiae	NULL	NULL	UBERON:0000468	whole organism	UBERON:0000468	NULL	NULL	NULL
4599	strain YMS1295_1-6	NULL	Saccharomyces cerevisiae	NULL	NULL	UBERON:0000468	whole organism	UBERON:0000468	NULL	NULL	NULL
4600	strain YSM266-4	NULL	Saccharomyces cerevisiae	NULL	NULL	UBERON:0000468	whole organism	UBERON:0000468	NULL	NULL	NULL
4601	strain YMS1289-7	NULL	Saccharomyces cerevisiae	NULL	NULL	UBERON:0000468	whole organism	UBERON:0000468	NULL	NULL	NULL
4602	strain YMS1294_5-1	NULL	Saccharomyces cerevisiae	NULL	NULL	UBERON:0000468	whole organism	UBERON:0000468	NULL	NULL	NULL
4603	strain YMS1299-13	NULL	Saccharomyces cerevisiae	NULL	NULL	UBERON:0000468	whole organism	UBERON:0000468	NULL	NULL	NULL
4604	strain YMS461-2	NULL	Saccharomyces cerevisiae	NULL	NULL	UBERON:0000468	whole organism	UBERON:0000468	NULL	NULL	NULL
4605	strain YMS1288-3	NULL	Saccharomyces cerevisiae	NULL	NULL	UBERON:0000468	whole organism	UBERON:0000468	NULL	NULL	NULL
4606	strain YMS1293_4-1	NULL	Saccharomyces cerevisiae	NULL	NULL	UBERON:0000468	whole organism	UBERON:0000468	NULL	NULL	NULL
4607	strain YMS1298-7	NULL	Saccharomyces cerevisiae	NULL	NULL	UBERON:0000468	whole organism	UBERON:0000468	NULL	NULL	NULL
4608	strain JDY86	NULL	Saccharomyces cerevisiae	NULL	NULL	UBERON:0000468	whole organism	UBERON:0000468	NULL	NULL	NULL
4609	strain JDY86 H3E50A	NULL	Saccharomyces cerevisiae	NULL	NULL	UBERON:0000468	whole organism	UBERON:0000468	NULL	NULL	NULL
4610	strain JDY86 H4H18A	NULL	Saccharomyces cerevisiae	NULL	NULL	UBERON:0000468	whole organism	UBERON:0000468	NULL	NULL	NULL
4611	strain JDY86 H4K16Q	NULL	Saccharomyces cerevisiae	NULL	NULL	UBERON:0000468	whole organism	UBERON:0000468	NULL	NULL	NULL
4612	strain YR092	NULL	Saccharomyces cerevisiae	NULL	NULL	UBERON:0000468	whole organism	UBERON:0000468	NULL	NULL	NULL
4613	strain BY4741/YCplac33	NULL	Saccharomyces cerevisiae	NULL	NULL	UBERON:0000468	whole organism	UBERON:0000468	NULL	NULL	NULL
4614	strain YR092/pHQ2096	NULL	Saccharomyces cerevisiae	NULL	NULL	UBERON:0000468	whole organism	UBERON:0000468	NULL	NULL	NULL
4615	strain 1703	NULL	Saccharomyces cerevisiae	NULL	NULL	UBERON:0000468	whole organism	UBERON:0000468	NULL	NULL	NULL
4616	strain HQY1695	NULL	Saccharomyces cerevisiae	NULL	NULL	UBERON:0000468	whole organism	UBERON:0000468	NULL	NULL	NULL
4617	strain HQY1702	NULL	Saccharomyces cerevisiae	NULL	NULL	UBERON:0000468	whole organism	UBERON:0000468	NULL	NULL	NULL
4618	strain HQY1701	NULL	Saccharomyces cerevisiae	NULL	NULL	UBERON:0000468	whole organism	UBERON:0000468	NULL	NULL	NULL
4619	strain 1586	NULL	Saccharomyces cerevisiae	NULL	NULL	UBERON:0000468	whole organism	UBERON:0000468	NULL	NULL	NULL
4620	strain wdr-5 (ok1417)	NULL	Caenorhabditis elegans	NULL	NULL	UBERON:0000468	whole organism	UBERON:0000468	NULL	NULL	NULL
4621	strain jhdm-1 (ok2364)	NULL	Caenorhabditis elegans	NULL	NULL	UBERON:0000468	whole organism	UBERON:0000468	NULL	NULL	NULL
4622	DL1 cells	NULL	Drosophila melanogaster	NULL	NULL	NULL	cell line	CL:0000010	NULL	NULL	NULL
4623	Oregon R (Developmental stage: 2-4 hrs embryos)	NULL	Drosophila melanogaster	NULL	NULL	NULL	embryo	UBERON:0000922	NULL	NULL	NULL
4624	Oregon R (Developmental stage: 14 - 16 hrs)	NULL	Drosophila melanogaster	NULL	NULL	NULL	embryo	UBERON:0000922	NULL	NULL	NULL
4625	Oregon R (Developmental stage: 0 - 6 hrs embryos)	NULL	Drosophila melanogaster	NULL	NULL	NULL	embryo	UBERON:0000922	NULL	NULL	NULL
4626	0-6 hr old zyg- embryos	NULL	Drosophila melanogaster	NULL	NULL	NULL	embryo	UBERON:0000922	NULL	NULL	NULL
4627	adult ovaries	NULL	Drosophila melanogaster	NULL	NULL	UBERON:0000992	reproductive organ	UBERON:0003133	NULL	NULL	NULL
4628	3 days ovaries	NULL	Drosophila melanogaster	NULL	NULL	UBERON:0000992	reproductive organ	UBERON:0003133	NULL	NULL	NULL
4629	embryo (Developmental stage: nuclear cycle 11)	NULL	Drosophila melanogaster	NULL	NULL	NULL	embryo	UBERON:0000922	NULL	NULL	NULL
4630	embryo (Developmental stage: nuclear cycle 12)	NULL	Drosophila melanogaster	NULL	NULL	NULL	embryo	UBERON:0000922	NULL	NULL	NULL
4631	embryo (Developmental stage: nuclear cycle 13)	NULL	Drosophila melanogaster	NULL	NULL	NULL	embryo	UBERON:0000922	NULL	NULL	NULL
4632	embryo (Developmental stage: nuclear cycle 14)	NULL	Drosophila melanogaster	NULL	NULL	NULL	embryo	UBERON:0000922	NULL	NULL	NULL
4633	neuroblasts (neural stem cell, L3 larval brain)	NULL	Drosophila melanogaster	NULL	NULL	NULL	brain	UBERON:0000955	NULL	BTO:0000930	NULL
4634	tumor neuroblasts (neural stem cells, L3 larval brain)	NULL	Drosophila melanogaster	NULL	NULL	NULL	cancer	EFO:0000311	NULL	NULL	NULL
4635	neurons (Developmental stage: L3 larval brain)	NULL	Drosophila melanogaster	CL:0000540	NULL	NULL	brain	UBERON:0000955	NULL	NULL	NULL
4636	OregonR (Developmental stage: 0-12h after egg-laying embryos)	NULL	Drosophila melanogaster	NULL	NULL	NULL	embryo	UBERON:0000922	NULL	NULL	NULL
4637	L2-4	NULL	Drosophila melanogaster	NULL	NULL	NULL	cell line	CL:0000010	NULL	NULL	NULL
4638	SK-N-FI (Neuroblastoma)	CVCL_1702	Homo sapiens	NULL	NULL	NULL	cell line	CL:0000010	NULL	NULL	NULL
4639	SKNMM (metastatic neuroblastoma)	NULL	Homo sapiens	NULL	NULL	NULL	cell line	CL:0000010	NULL	NULL	NULL
4640	CHLA-90 (neuroblastoma)	CVCL_6610	Homo sapiens	NULL	NULL	NULL	cell line	CL:0000010	NULL	NULL	NULL
4641	SJNBL030014 (fusion neuroblasoma)	NULL	Homo sapiens	NULL	NULL	NULL	cell line	CL:0000010	NULL	NULL	NULL
4642	fusion neuroblastoma	NULL	Homo sapiens	NULL	NULL	NULL	cancer	EFO:0000311	NULL	BTO:0000931	NULL
4643	HEC-1-A (Endometrial adenocarcinoma)	CVCL_0293	Homo sapiens	NULL	NULL	NULL	cell line	CL:0000010	NULL	NULL	NULL
4644	chondrosarcoma	NULL	Homo sapiens	NULL	NULL	NULL	cancer	EFO:0000311	NULL	BTO:0000250	NULL
4645	MDA-MB-435 (amelanotic melanoma)	CVCL_0417	Homo sapiens	NULL	NULL	NULL	cell line	CL:0000010	NULL	NULL	NULL
4646	mobilised peripheral blood CD34+ erythrocyte precursors cells	NULL	Homo sapiens	CL:0000764	NULL	NULL	blood	UBERON:0000178	NULL	NULL	NULL
4647	C32 (C32-mel, Amelanotic melanoma)	CVCL_1097	Homo sapiens	NULL	NULL	NULL	cell line	CL:0000010	NULL	NULL	NULL
4648	SK-HI-SETDB1 (melanoma cell line)	NULL	Homo sapiens	NULL	NULL	NULL	cell line	CL:0000010	NULL	NULL	NULL
4649	adult CD4+CD25-CD45RA+CD27+ naive T cells	NULL	Homo sapiens	NULL	NULL	NULL	blood	UBERON:0000178	NULL	NULL	NULL
4650	adult CD4+CD25hiCD127lo regulatory T	NULL	Homo sapiens	CL:0000815	NULL	NULL	blood	UBERON:0000178	NULL	NULL	NULL
4651	fetal naive spleenic T cells	NULL	Homo sapiens	CL:0000898	NULL	NULL	embryonic cell	CL:0002321	NULL	NULL	NULL
4652	human embryonic stem cell-derived neural epithelial cells	NULL	Homo sapiens	CL:0000710	NULL	NULL	stem cell	CL:0000034	NULL	NULL	NULL
4653	EBV (Epstein Barr Virus)-transformed B lymphocyte cells	NULL	Homo sapiens	CL:0000236	NULL	NULL	blood	UBERON:0000178	NULL	NULL	NULL
4654	SNU-16 (Gastric adenocarcinoma)	CVCL_0076	Homo sapiens	NULL	NULL	NULL	cell line	CL:0000010	NULL	NULL	NULL
4655	OCUM-1 (Signet ring cell gastric adenocarcinoma)	CVCL_3084	Homo sapiens	NULL	NULL	NULL	cell line	CL:0000010	NULL	NULL	NULL
4656	IM95 (Gastric adenocarcinoma)	CVCL_2961	Homo sapiens	NULL	NULL	NULL	cell line	CL:0000010	NULL	NULL	NULL
4657	ISt-1 (Gastric carcinoma)	CVCL_F645	Homo sapiens	NULL	NULL	NULL	cell line	CL:0000010	NULL	NULL	NULL
4658	NUGC4 (Signet ring cell gastric adenocarcinoma)	CVCL_3082	Homo sapiens	NULL	NULL	NULL	cell line	CL:0000010	NULL	NULL	NULL
4659	HFE-145 (Normal gastric epithelial cells)	NULL	Homo sapiens	NULL	NULL	NULL	cell line	CL:0000010	NULL	NULL	NULL
4660	NCI-H69 (Small cell lung carcinoma)	CVCL_1579	Homo sapiens	NULL	NULL	NULL	cell line	CL:0000010	NULL	NULL	NULL
4661	H69AR (Small cell lung carcinoma)	CVCL_3513	Homo sapiens	NULL	NULL	NULL	cell line	CL:0000010	NULL	NULL	NULL
4662	Lin- Sca1+ Kit+ cd135- cd34- HSC from bone marrow	NULL	Mus musculus	CL:0001008	NULL	NULL	bone marrow	UBERON:0002371	NULL	NULL	NULL
4663	Lin- Sca1+ Kit+ cd135- cd34+ from bone marrow	NULL	Mus musculus	CL:0001008	NULL	NULL	bone marrow	UBERON:0002371	NULL	NULL	NULL
4664	WA01 (H1 hESC) -derived neural progenitor cells	NULL	Homo sapiens	NULL	NULL	NULL	cell line	CL:0000010	NULL	BTO:0002881	NULL
4665	CyT49-derived pancreatic progenitor cells	NULL	Homo sapiens	CL:0002351	NULL	NULL	cell line	CL:0000010	NULL	NULL	NULL
4666	primary naive CD4+ T cells	NULL	Homo sapiens	NULL	EFO:0002660	NULL	blood	UBERON:0000178	NULL	BTO:0005871	NULL
4667	primary gastric cancer	NULL	Homo sapiens	NULL	NULL	NULL	cancer	EFO:0000311	NULL	BTO:0000498	NULL
4668	primary gastric cell	NULL	Homo sapiens	NULL	EFO:0002660	UBERON:0000945	stomach	UBERON:0000945	NULL	NULL	NULL
4669	3T3-L1 (embryo, spontaneously immortalized cell line)	CVCL_0123	Homo sapiens	NULL	NULL	NULL	cell line	CL:0000010	NULL	NULL	NULL
4670	IMR90 derived OIS (Oncogene-Induced Senescence) cells	NULL	Homo sapiens	NULL	NULL	NULL	cell line	CL:0000010	NULL	NULL	NULL
4671	MCF7-FasR (fulvestrant-resistant Invasive ductal carcinoma)	NULL	Homo sapiens	NULL	NULL	NULL	cell line	CL:0000010	NULL	NULL	NULL
4672	Langerhans cell	NULL	Homo sapiens	CL:0002457	NULL	NULL	skin	UBERON:0002199	NULL	NULL	NULL
4673	resting primary CD4+ T-cells from peripheral blood	NULL	Homo sapiens	CL:0000624	NULL	NULL	blood	UBERON:0000178	NULL	NULL	NULL
4674	rosette leaves	NULL	Arabidopsis thaliana	NULL	NULL	NULL	whole rosette	PO:0025615	NULL	BTO:0003086	PO:0000014
4675	Brx07 parebtal breast cancer	NULL	Homo sapiens	NULL	NULL	NULL	cancer	EFO:0000311	NULL	BTO:0000150	NULL
4676	Brx07 breast cancer metastases from kidney	NULL	Homo sapiens	NULL	NULL	NULL	cancer	EFO:0000311	NULL	NULL	NULL
4677	Brx07 breast cancer metastases from lung	NULL	Homo sapiens	NULL	NULL	NULL	cancer	EFO:0000311	NULL	NULL	NULL
4678	Brx07 breast cancer metastases from ovary	NULL	Homo sapiens	NULL	NULL	NULL	cancer	EFO:0000311	NULL	NULL	NULL
4679	Brx42 parental breast cancer	NULL	Homo sapiens	NULL	NULL	NULL	cancer	EFO:0000311	NULL	NULL	NULL
4680	Brx42 breast cancer metastases from brain	NULL	Homo sapiens	NULL	NULL	NULL	cancer	EFO:0000311	NULL	NULL	NULL
4681	Brx50 parental breast cancer	NULL	Homo sapiens	NULL	NULL	NULL	cancer	EFO:0000311	NULL	NULL	NULL
4682	Brx50 breast cancer metastases from bone	NULL	Homo sapiens	NULL	NULL	NULL	cancer	EFO:0000311	NULL	NULL	NULL
4683	Brx50 breast cancer metastases from brain	NULL	Homo sapiens	NULL	NULL	NULL	cancer	EFO:0000311	NULL	NULL	NULL
4684	Brx68 parental breast cancer	NULL	Homo sapiens	NULL	NULL	NULL	cancer	EFO:0000311	NULL	NULL	NULL
4685	Brx68 breast cancer metastases from bone	NULL	Homo sapiens	NULL	NULL	NULL	cancer	EFO:0000311	NULL	NULL	NULL
4686	Brx68 breast cancer metastases from jaw bone	NULL	Homo sapiens	NULL	NULL	NULL	cancer	EFO:0000311	NULL	NULL	NULL
4687	Brx68 breast cancer metastases from leg bone	NULL	Homo sapiens	NULL	NULL	NULL	cancer	EFO:0000311	NULL	NULL	NULL
4688	Brx68 breast cancer metastases from lung	NULL	Homo sapiens	NULL	NULL	NULL	cancer	EFO:0000311	NULL	NULL	NULL
4689	monocyte derived from peripheral blood	NULL	Homo sapiens	CL:0000576	NULL	NULL	blood	UBERON:0000178	NULL	NULL	NULL
4690	CD94-CD56dim natural killers from peripheral blood (PBMCs)	NULL	Homo sapiens	CL:0002447	NULL	NULL	blood	UBERON:0000178	NULL	NULL	NULL
4691	CD94+CD56dim natural killers from peripheral blood (PBMCs)	NULL	Homo sapiens	CL:0002441	NULL	NULL	blood	UBERON:0000178	NULL	NULL	NULL
4692	CD94+CD56hi natural killer cells from peripheral blood (PBMCs)	NULL	Homo sapiens	CL:0002441	NULL	NULL	blood	UBERON:0000178	NULL	NULL	NULL
4693	ETV2-induced endothelial cells (iECs) from human fibroblasts	NULL	Homo sapiens	CL:0000115	NULL	NULL	epithelium	UBERON:0000483	NULL	NULL	NULL
4694	Werner Syndrome (WS) human mesenchymal stem cells	NULL	Homo sapiens	CL:0000134	NULL	NULL	stem cell	CL:0000034	NULL	NULL	NULL
4695	AsPC-1 (Pancreatic ductal adenocarcinoma)	CVCL_0152	Homo sapiens	NULL	NULL	NULL	cell line	CL:0000010	NULL	NULL	NULL
4696	SW1990 (Pancreatic adenocarcinoma)	CVCL_1723	Homo sapiens	NULL	NULL	NULL	cell line	CL:0000010	NULL	NULL	NULL
4697	MCF7L-TamR (Tamoxifen-resistant derivative)	NULL	Homo sapiens	NULL	NULL	NULL	cell line	CL:0000010	NULL	NULL	NULL
4698	SAH (induced pluripotent stem cell line)	NULL	Homo sapiens	NULL	NULL	NULL	cell line	CL:0000010	NULL	NULL	NULL
4699	diffuse intrinsic pontine glioma	NULL	Homo sapiens	NULL	EFO:1000026	NULL	cancer	EFO:0000311	NULL	NULL	NULL
4700	primary pontine tissue	NULL	Homo sapiens	NULL	NULL	UBERON:0000988	brain	UBERON:0000955	NULL	NULL	NULL
4701	cell line 2242-1 (iPSC)	NULL	Homo sapiens	NULL	NULL	NULL	cell line	CL:0000010	NULL	NULL	NULL
4702	primary Wilms tumor cells	NULL	Homo sapiens	NULL	NULL	NULL	cancer	EFO:0000311	NULL	NULL	NULL
4703	AF22 neuroephitilial-like stem cells	NULL	Homo sapiens	NULL	NULL	NULL	stem cell	CL:0000034	NULL	NULL	NULL
4704	myometrium	NULL	Homo sapiens	NULL	NULL	UBERON:0001296	uterus	UBERON:0000995	NULL	NULL	NULL
4705	leiomyoma	NULL	Homo sapiens	NULL	NULL	NULL	cancer	EFO:0000311	NULL	BTO:0002694	NULL
4706	LN-308 (LNZ308, astrocytoma)	CVCL_0394	Homo sapiens	NULL	NULL	NULL	cell line	CL:0000010	NULL	NULL	NULL
4707	GSC23 (Glioblastoma)	CVCL_DR59	Homo sapiens	NULL	NULL	NULL	cell line	CL:0000010	NULL	NULL	NULL
4708	TS-576 (Glioblastoma)	NULL	Homo sapiens	NULL	NULL	NULL	cell line	CL:0000010	NULL	NULL	NULL
4709	SF767 (Human papillomavirus-related cervical squamous cell carcinoma, derived from metastatic site: Omentum)	CVCL_6950	Homo sapiens	NULL	NULL	NULL	cell line	CL:0000010	NULL	NULL	NULL
